date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-03-20,Wytham,0,19.23339844,4.771484375,19.23339844,4.771484375,12.0024414075,8.0024414075,181.520996107
2025-03-21,Wytham,0.381835938,16.90136719,8.649414063,16.90136719,8.649414063,12.775390626499998,8.775390626499998,190.2963867335
2025-03-22,Wytham,0.088867188,15.36035156,8.865234375,15.36035156,8.865234375,12.112792967499999,8.112792967499999,198.409179701
2025-03-23,Wytham,0.924804688,12.82128906,5.703125,12.82128906,5.703125,9.262207029999999,5.262207029999999,203.67138673099998
2025-03-24,Wytham,0.00390625,13.140625,6.469726563,13.140625,6.469726563,9.805175781500001,5.805175781500001,209.47656251249998
2025-03-25,Wytham,0.006835938,14.58496094,4.098632813,14.58496094,4.098632813,9.3417968765,5.3417968765,214.818359389
2025-03-26,Wytham,0,16.3125,4.399414063,16.3125,4.399414063,10.355957031500001,6.355957031500001,221.1743164205
2025-03-27,Wytham,0.033203125,12.92578125,2.846679688,12.92578125,4,8.462890625,4.462890625,225.6372070455
2025-03-28,Wytham,0.001953125,13.10351563,7.984375,13.10351563,7.984375,10.543945315,6.543945315,232.1811523605
2025-03-29,Wytham,0,12.99121094,1.331054688,12.99121094,4,8.495605470000001,4.495605470000001,236.6767578305
2025-03-30,Wytham,0,15.84082031,6.427734375,15.84082031,6.427734375,11.134277342499999,7.134277342499999,243.811035173
2025-03-31,Wytham,0,16.29296875,1.51171875,16.29296875,4,10.146484375,6.146484375,249.957519548
2025-04-01,Wytham,9.77e-4,14.36914063,1.87890625,14.36914063,4,9.184570315,5.184570315,255.142089863
2025-04-02,Wytham,0,16.31054688,2.876953125,16.31054688,4,10.15527344,6.15527344,261.297363303
2025-04-03,Wytham,9.77e-4,18.23242188,6.01171875,18.23242188,6.01171875,12.122070315,8.122070315,269.41943361799997
2025-04-04,Wytham,0,21.1171875,7.330078125,21.1171875,7.330078125,14.2236328125,10.2236328125,279.64306643049997
