x,y,date,tasmax,site,year,month
327500,407500,2025-01-24,8.580078125,Ainsdale,2025,1
327500,407500,2025-01-25,7.5078125,Ainsdale,2025,1
327500,407500,2025-01-26,7.5234375,Ainsdale,2025,1
327500,407500,2025-01-27,8.71484375,Ainsdale,2025,1
327500,407500,2025-01-28,8.55078125,Ainsdale,2025,1
327500,407500,2025-01-29,7.9892578125,Ainsdale,2025,1
327500,407500,2025-01-30,7.619140625,Ainsdale,2025,1
327500,407500,2025-01-31,7.990234375,Ainsdale,2025,1
327500,406500,2025-01-01,7.9296875,Ainsdale,2025,1
327500,406500,2025-01-02,5.9189453125,Ainsdale,2025,1
327500,406500,2025-01-03,6.826171875,Ainsdale,2025,1
327500,406500,2025-01-04,3.958984375,Ainsdale,2025,1
327500,406500,2025-01-05,3.6689453125,Ainsdale,2025,1
327500,406500,2025-01-06,6.15625,Ainsdale,2025,1
327500,406500,2025-01-07,5.287109375,Ainsdale,2025,1
327500,406500,2025-01-08,2.85546875,Ainsdale,2025,1
327500,406500,2025-01-09,5.3447265625,Ainsdale,2025,1
327500,406500,2025-01-10,3.5771484375,Ainsdale,2025,1
327500,406500,2025-01-11,3.609375,Ainsdale,2025,1
327500,406500,2025-01-12,6.34765625,Ainsdale,2025,1
327500,406500,2025-01-13,9.2060546875,Ainsdale,2025,1
327500,406500,2025-01-14,9.494140625,Ainsdale,2025,1
327500,406500,2025-01-15,10.626953125,Ainsdale,2025,1
327500,406500,2025-01-16,10.1630859375,Ainsdale,2025,1
327500,406500,2025-01-17,9.7294921875,Ainsdale,2025,1
327500,406500,2025-01-18,4.529296875,Ainsdale,2025,1
327500,406500,2025-01-19,4.5419921875,Ainsdale,2025,1
327500,406500,2025-01-20,6.6220703125,Ainsdale,2025,1
327500,406500,2025-01-21,6.673828125,Ainsdale,2025,1
327500,406500,2025-01-22,6.091796875,Ainsdale,2025,1
327500,406500,2025-01-23,10.3212890625,Ainsdale,2025,1
327500,406500,2025-01-24,8.5888671875,Ainsdale,2025,1
327500,406500,2025-01-25,7.501953125,Ainsdale,2025,1
327500,406500,2025-01-26,7.53125,Ainsdale,2025,1
327500,406500,2025-01-27,8.712890625,Ainsdale,2025,1
327500,406500,2025-01-28,8.5830078125,Ainsdale,2025,1
327500,406500,2025-01-29,7.982421875,Ainsdale,2025,1
327500,406500,2025-01-30,7.6005859375,Ainsdale,2025,1
327500,406500,2025-01-31,7.9560546875,Ainsdale,2025,1
331500,416500,2025-02-01,NA,Ainsdale,2025,2
331500,416500,2025-02-02,NA,Ainsdale,2025,2
331500,416500,2025-02-03,NA,Ainsdale,2025,2
331500,416500,2025-02-04,NA,Ainsdale,2025,2
331500,416500,2025-02-05,NA,Ainsdale,2025,2
331500,416500,2025-02-06,NA,Ainsdale,2025,2
331500,416500,2025-02-07,NA,Ainsdale,2025,2
331500,416500,2025-02-08,NA,Ainsdale,2025,2
331500,416500,2025-02-09,NA,Ainsdale,2025,2
331500,416500,2025-02-10,NA,Ainsdale,2025,2
331500,416500,2025-02-11,NA,Ainsdale,2025,2
331500,416500,2025-02-12,NA,Ainsdale,2025,2
331500,416500,2025-02-13,NA,Ainsdale,2025,2
331500,416500,2025-02-14,NA,Ainsdale,2025,2
331500,416500,2025-02-15,NA,Ainsdale,2025,2
331500,416500,2025-02-16,NA,Ainsdale,2025,2
331500,416500,2025-02-17,NA,Ainsdale,2025,2
331500,416500,2025-02-18,NA,Ainsdale,2025,2
331500,416500,2025-02-19,NA,Ainsdale,2025,2
331500,416500,2025-02-20,NA,Ainsdale,2025,2
331500,416500,2025-02-21,NA,Ainsdale,2025,2
331500,416500,2025-02-22,NA,Ainsdale,2025,2
331500,416500,2025-02-23,NA,Ainsdale,2025,2
331500,416500,2025-02-24,NA,Ainsdale,2025,2
331500,416500,2025-02-25,NA,Ainsdale,2025,2
331500,416500,2025-02-26,NA,Ainsdale,2025,2
331500,416500,2025-02-27,NA,Ainsdale,2025,2
331500,416500,2025-02-28,NA,Ainsdale,2025,2
332500,416500,2025-02-01,7.6787109375,Ainsdale,2025,2
332500,416500,2025-02-02,7.5947265625,Ainsdale,2025,2
332500,416500,2025-02-03,10.7197265625,Ainsdale,2025,2
332500,416500,2025-02-04,9.9736328125,Ainsdale,2025,2
332500,416500,2025-02-05,8.35546875,Ainsdale,2025,2
332500,416500,2025-02-06,8.396484375,Ainsdale,2025,2
332500,416500,2025-02-07,6.40625,Ainsdale,2025,2
332500,416500,2025-02-08,5.84375,Ainsdale,2025,2
332500,416500,2025-02-09,7.3740234375,Ainsdale,2025,2
332500,416500,2025-02-10,5.8740234375,Ainsdale,2025,2
332500,416500,2025-02-11,5.6748046875,Ainsdale,2025,2
332500,416500,2025-02-12,6.0986328125,Ainsdale,2025,2
332500,416500,2025-02-13,4.546875,Ainsdale,2025,2
332500,416500,2025-02-14,5.28515625,Ainsdale,2025,2
332500,416500,2025-02-15,4.73046875,Ainsdale,2025,2
332500,416500,2025-02-16,5.58984375,Ainsdale,2025,2
332500,416500,2025-02-17,5.6171875,Ainsdale,2025,2
332500,416500,2025-02-18,6.748046875,Ainsdale,2025,2
332500,416500,2025-02-19,12.509765625,Ainsdale,2025,2
332500,416500,2025-02-20,13.580078125,Ainsdale,2025,2
332500,416500,2025-02-21,14.373046875,Ainsdale,2025,2
332500,416500,2025-02-22,11.8642578125,Ainsdale,2025,2
332500,416500,2025-02-23,11.1865234375,Ainsdale,2025,2
332500,416500,2025-02-24,11.4873046875,Ainsdale,2025,2
332500,416500,2025-02-25,9.5439453125,Ainsdale,2025,2
332500,416500,2025-02-26,9.0087890625,Ainsdale,2025,2
332500,416500,2025-02-27,8.9580078125,Ainsdale,2025,2
332500,416500,2025-02-28,9.5146484375,Ainsdale,2025,2
331500,415500,2025-02-01,7.677734375,Ainsdale,2025,2
331500,415500,2025-02-02,7.5654296875,Ainsdale,2025,2
331500,415500,2025-02-03,10.7197265625,Ainsdale,2025,2
331500,415500,2025-02-04,9.9736328125,Ainsdale,2025,2
331500,415500,2025-02-05,8.326171875,Ainsdale,2025,2
331500,415500,2025-02-06,8.3525390625,Ainsdale,2025,2
331500,415500,2025-02-07,6.416015625,Ainsdale,2025,2
331500,415500,2025-02-08,5.8662109375,Ainsdale,2025,2
331500,415500,2025-02-09,7.4111328125,Ainsdale,2025,2
331500,415500,2025-02-10,5.9072265625,Ainsdale,2025,2
331500,415500,2025-02-11,5.693359375,Ainsdale,2025,2
331500,415500,2025-02-12,6.140625,Ainsdale,2025,2
331500,415500,2025-02-13,4.5439453125,Ainsdale,2025,2
331500,415500,2025-02-14,5.2646484375,Ainsdale,2025,2
331500,415500,2025-02-15,4.7734375,Ainsdale,2025,2
331500,415500,2025-02-16,5.5517578125,Ainsdale,2025,2
331500,415500,2025-02-17,5.6083984375,Ainsdale,2025,2
331500,415500,2025-02-18,6.720703125,Ainsdale,2025,2
331500,415500,2025-02-19,12.43359375,Ainsdale,2025,2
331500,415500,2025-02-20,13.5107421875,Ainsdale,2025,2
331500,415500,2025-02-21,14.2734375,Ainsdale,2025,2
331500,415500,2025-02-22,11.7802734375,Ainsdale,2025,2
331500,415500,2025-02-23,11.1416015625,Ainsdale,2025,2
331500,415500,2025-02-24,11.451171875,Ainsdale,2025,2
331500,415500,2025-02-25,9.5556640625,Ainsdale,2025,2
331500,415500,2025-02-26,9.013671875,Ainsdale,2025,2
331500,415500,2025-02-27,8.912109375,Ainsdale,2025,2
331500,415500,2025-02-28,9.4716796875,Ainsdale,2025,2
332500,415500,2025-02-01,7.6611328125,Ainsdale,2025,2
332500,415500,2025-02-02,7.5888671875,Ainsdale,2025,2
332500,415500,2025-02-03,10.7578125,Ainsdale,2025,2
332500,415500,2025-02-04,9.9990234375,Ainsdale,2025,2
332500,415500,2025-02-05,8.3359375,Ainsdale,2025,2
332500,415500,2025-02-06,8.3876953125,Ainsdale,2025,2
332500,415500,2025-02-07,6.3740234375,Ainsdale,2025,2
332500,415500,2025-02-08,5.8095703125,Ainsdale,2025,2
332500,415500,2025-02-09,7.349609375,Ainsdale,2025,2
332500,415500,2025-02-10,5.828125,Ainsdale,2025,2
332500,415500,2025-02-11,5.646484375,Ainsdale,2025,2
332500,415500,2025-02-12,6.08984375,Ainsdale,2025,2
332500,415500,2025-02-13,4.521484375,Ainsdale,2025,2
332500,415500,2025-02-14,5.2685546875,Ainsdale,2025,2
332500,415500,2025-02-15,4.7373046875,Ainsdale,2025,2
332500,415500,2025-02-16,5.5380859375,Ainsdale,2025,2
332500,415500,2025-02-17,5.6064453125,Ainsdale,2025,2
332500,415500,2025-02-18,6.708984375,Ainsdale,2025,2
332500,415500,2025-02-19,12.53125,Ainsdale,2025,2
332500,415500,2025-02-20,13.6064453125,Ainsdale,2025,2
332500,415500,2025-02-21,14.361328125,Ainsdale,2025,2
332500,415500,2025-02-22,11.9033203125,Ainsdale,2025,2
332500,415500,2025-02-23,11.2060546875,Ainsdale,2025,2
332500,415500,2025-02-24,11.53515625,Ainsdale,2025,2
332500,415500,2025-02-25,9.5791015625,Ainsdale,2025,2
332500,415500,2025-02-26,9.025390625,Ainsdale,2025,2
332500,415500,2025-02-27,8.9765625,Ainsdale,2025,2
332500,415500,2025-02-28,9.5546875,Ainsdale,2025,2
333500,415500,2025-02-01,7.677734375,Ainsdale,2025,2
333500,415500,2025-02-02,7.6474609375,Ainsdale,2025,2
333500,415500,2025-02-03,10.8349609375,Ainsdale,2025,2
333500,415500,2025-02-04,10.064453125,Ainsdale,2025,2
333500,415500,2025-02-05,8.3876953125,Ainsdale,2025,2
333500,415500,2025-02-06,8.46484375,Ainsdale,2025,2
333500,415500,2025-02-07,6.3828125,Ainsdale,2025,2
333500,415500,2025-02-08,5.80078125,Ainsdale,2025,2
333500,415500,2025-02-09,7.3349609375,Ainsdale,2025,2
333500,415500,2025-02-10,5.796875,Ainsdale,2025,2
333500,415500,2025-02-11,5.6474609375,Ainsdale,2025,2
333500,415500,2025-02-12,6.0908203125,Ainsdale,2025,2
333500,415500,2025-02-13,4.552734375,Ainsdale,2025,2
333500,415500,2025-02-14,5.302734375,Ainsdale,2025,2
333500,415500,2025-02-15,4.7431640625,Ainsdale,2025,2
333500,415500,2025-02-16,5.5732421875,Ainsdale,2025,2
333500,415500,2025-02-17,5.658203125,Ainsdale,2025,2
333500,415500,2025-02-18,6.7353515625,Ainsdale,2025,2
333500,415500,2025-02-19,12.6552734375,Ainsdale,2025,2
333500,415500,2025-02-20,13.734375,Ainsdale,2025,2
333500,415500,2025-02-21,14.48828125,Ainsdale,2025,2
333500,415500,2025-02-22,12.068359375,Ainsdale,2025,2
333500,415500,2025-02-23,11.306640625,Ainsdale,2025,2
333500,415500,2025-02-24,11.6708984375,Ainsdale,2025,2
333500,415500,2025-02-25,9.65625,Ainsdale,2025,2
333500,415500,2025-02-26,9.083984375,Ainsdale,2025,2
333500,415500,2025-02-27,9.0791015625,Ainsdale,2025,2
333500,415500,2025-02-28,9.6650390625,Ainsdale,2025,2
334500,415500,2025-02-01,7.7001953125,Ainsdale,2025,2
334500,415500,2025-02-02,7.7041015625,Ainsdale,2025,2
334500,415500,2025-02-03,10.9189453125,Ainsdale,2025,2
334500,415500,2025-02-04,10.126953125,Ainsdale,2025,2
334500,415500,2025-02-05,8.4384765625,Ainsdale,2025,2
334500,415500,2025-02-06,8.5390625,Ainsdale,2025,2
334500,415500,2025-02-07,6.3935546875,Ainsdale,2025,2
334500,415500,2025-02-08,5.798828125,Ainsdale,2025,2
334500,415500,2025-02-09,7.33203125,Ainsdale,2025,2
334500,415500,2025-02-10,5.7763671875,Ainsdale,2025,2
334500,415500,2025-02-11,5.6552734375,Ainsdale,2025,2
334500,415500,2025-02-12,6.1005859375,Ainsdale,2025,2
334500,415500,2025-02-13,4.587890625,Ainsdale,2025,2
334500,415500,2025-02-14,5.33203125,Ainsdale,2025,2
334500,415500,2025-02-15,4.7470703125,Ainsdale,2025,2
334500,415500,2025-02-16,5.6025390625,Ainsdale,2025,2
334500,415500,2025-02-17,5.7001953125,Ainsdale,2025,2
334500,415500,2025-02-18,6.7392578125,Ainsdale,2025,2
334500,415500,2025-02-19,12.7822265625,Ainsdale,2025,2
334500,415500,2025-02-20,13.8623046875,Ainsdale,2025,2
334500,415500,2025-02-21,14.619140625,Ainsdale,2025,2
334500,415500,2025-02-22,12.232421875,Ainsdale,2025,2
334500,415500,2025-02-23,11.41015625,Ainsdale,2025,2
334500,415500,2025-02-24,11.80859375,Ainsdale,2025,2
334500,415500,2025-02-25,9.7275390625,Ainsdale,2025,2
334500,415500,2025-02-26,9.1474609375,Ainsdale,2025,2
334500,415500,2025-02-27,9.1826171875,Ainsdale,2025,2
334500,415500,2025-02-28,9.7685546875,Ainsdale,2025,2
335500,415500,2025-02-01,7.6923828125,Ainsdale,2025,2
335500,415500,2025-02-02,7.73046875,Ainsdale,2025,2
335500,415500,2025-02-03,10.955078125,Ainsdale,2025,2
335500,415500,2025-02-04,10.15625,Ainsdale,2025,2
335500,415500,2025-02-05,8.462890625,Ainsdale,2025,2
335500,415500,2025-02-06,8.5771484375,Ainsdale,2025,2
335500,415500,2025-02-07,6.3759765625,Ainsdale,2025,2
335500,415500,2025-02-08,5.7744140625,Ainsdale,2025,2
335500,415500,2025-02-09,7.2998046875,Ainsdale,2025,2
335500,415500,2025-02-10,5.7294921875,Ainsdale,2025,2
335500,415500,2025-02-11,5.63671875,Ainsdale,2025,2
335500,415500,2025-02-12,6.0751953125,Ainsdale,2025,2
335500,415500,2025-02-13,4.591796875,Ainsdale,2025,2
335500,415500,2025-02-14,5.3408203125,Ainsdale,2025,2
335500,415500,2025-02-15,4.7294921875,Ainsdale,2025,2
335500,415500,2025-02-16,5.609375,Ainsdale,2025,2
335500,415500,2025-02-17,5.71875,Ainsdale,2025,2
335500,415500,2025-02-18,6.73828125,Ainsdale,2025,2
335500,415500,2025-02-19,12.8583984375,Ainsdale,2025,2
335500,415500,2025-02-20,13.9443359375,Ainsdale,2025,2
335500,415500,2025-02-21,14.7001953125,Ainsdale,2025,2
335500,415500,2025-02-22,12.3466796875,Ainsdale,2025,2
335500,415500,2025-02-23,11.4697265625,Ainsdale,2025,2
335500,415500,2025-02-24,11.8974609375,Ainsdale,2025,2
335500,415500,2025-02-25,9.765625,Ainsdale,2025,2
335500,415500,2025-02-26,9.1767578125,Ainsdale,2025,2
335500,415500,2025-02-27,9.2470703125,Ainsdale,2025,2
335500,415500,2025-02-28,9.8271484375,Ainsdale,2025,2
330500,414500,2025-02-01,7.728515625,Ainsdale,2025,2
330500,414500,2025-02-02,7.5869140625,Ainsdale,2025,2
330500,414500,2025-02-03,10.791015625,Ainsdale,2025,2
330500,414500,2025-02-04,10.0380859375,Ainsdale,2025,2
330500,414500,2025-02-05,8.3486328125,Ainsdale,2025,2
330500,414500,2025-02-06,8.3544921875,Ainsdale,2025,2
330500,414500,2025-02-07,6.4912109375,Ainsdale,2025,2
330500,414500,2025-02-08,5.9453125,Ainsdale,2025,2
330500,414500,2025-02-09,7.509765625,Ainsdale,2025,2
330500,414500,2025-02-10,6.0029296875,Ainsdale,2025,2
330500,414500,2025-02-11,5.7705078125,Ainsdale,2025,2
330500,414500,2025-02-12,6.2568359375,Ainsdale,2025,2
330500,414500,2025-02-13,4.6083984375,Ainsdale,2025,2
330500,414500,2025-02-14,5.296875,Ainsdale,2025,2
330500,414500,2025-02-15,4.8603515625,Ainsdale,2025,2
330500,414500,2025-02-16,5.5703125,Ainsdale,2025,2
330500,414500,2025-02-17,5.6689453125,Ainsdale,2025,2
330500,414500,2025-02-18,6.740234375,Ainsdale,2025,2
330500,414500,2025-02-19,12.3974609375,Ainsdale,2025,2
330500,414500,2025-02-20,13.4912109375,Ainsdale,2025,2
330500,414500,2025-02-21,14.2314453125,Ainsdale,2025,2
330500,414500,2025-02-22,11.7744140625,Ainsdale,2025,2
330500,414500,2025-02-23,11.150390625,Ainsdale,2025,2
330500,414500,2025-02-24,11.486328125,Ainsdale,2025,2
330500,414500,2025-02-25,9.638671875,Ainsdale,2025,2
330500,414500,2025-02-26,9.078125,Ainsdale,2025,2
330500,414500,2025-02-27,8.939453125,Ainsdale,2025,2
330500,414500,2025-02-28,9.5048828125,Ainsdale,2025,2
331500,414500,2025-02-01,7.6669921875,Ainsdale,2025,2
331500,414500,2025-02-02,7.5673828125,Ainsdale,2025,2
331500,414500,2025-02-03,10.7802734375,Ainsdale,2025,2
331500,414500,2025-02-04,10.0107421875,Ainsdale,2025,2
331500,414500,2025-02-05,8.306640625,Ainsdale,2025,2
331500,414500,2025-02-06,8.34375,Ainsdale,2025,2
331500,414500,2025-02-07,6.3935546875,Ainsdale,2025,2
331500,414500,2025-02-08,5.83203125,Ainsdale,2025,2
331500,414500,2025-02-09,7.390625,Ainsdale,2025,2
331500,414500,2025-02-10,5.8671875,Ainsdale,2025,2
331500,414500,2025-02-11,5.666015625,Ainsdale,2025,2
331500,414500,2025-02-12,6.14453125,Ainsdale,2025,2
331500,414500,2025-02-13,4.5166015625,Ainsdale,2025,2
331500,414500,2025-02-14,5.25390625,Ainsdale,2025,2
331500,414500,2025-02-15,4.779296875,Ainsdale,2025,2
331500,414500,2025-02-16,5.498046875,Ainsdale,2025,2
331500,414500,2025-02-17,5.603515625,Ainsdale,2025,2
331500,414500,2025-02-18,6.681640625,Ainsdale,2025,2
331500,414500,2025-02-19,12.4619140625,Ainsdale,2025,2
331500,414500,2025-02-20,13.5478515625,Ainsdale,2025,2
331500,414500,2025-02-21,14.2744140625,Ainsdale,2025,2
331500,414500,2025-02-22,11.828125,Ainsdale,2025,2
331500,414500,2025-02-23,11.1669921875,Ainsdale,2025,2
331500,414500,2025-02-24,11.505859375,Ainsdale,2025,2
331500,414500,2025-02-25,9.59765625,Ainsdale,2025,2
331500,414500,2025-02-26,9.033203125,Ainsdale,2025,2
331500,414500,2025-02-27,8.9306640625,Ainsdale,2025,2
331500,414500,2025-02-28,9.5234375,Ainsdale,2025,2
332500,414500,2025-02-01,7.65234375,Ainsdale,2025,2
332500,414500,2025-02-02,7.59375,Ainsdale,2025,2
332500,414500,2025-02-03,10.8193359375,Ainsdale,2025,2
332500,414500,2025-02-04,10.0380859375,Ainsdale,2025,2
332500,414500,2025-02-05,8.3193359375,Ainsdale,2025,2
332500,414500,2025-02-06,8.3818359375,Ainsdale,2025,2
332500,414500,2025-02-07,6.35546875,Ainsdale,2025,2
332500,414500,2025-02-08,5.779296875,Ainsdale,2025,2
332500,414500,2025-02-09,7.3330078125,Ainsdale,2025,2
332500,414500,2025-02-10,5.7919921875,Ainsdale,2025,2
332500,414500,2025-02-11,5.623046875,Ainsdale,2025,2
332500,414500,2025-02-12,6.09765625,Ainsdale,2025,2
332500,414500,2025-02-13,4.4990234375,Ainsdale,2025,2
332500,414500,2025-02-14,5.26171875,Ainsdale,2025,2
332500,414500,2025-02-15,4.74609375,Ainsdale,2025,2
332500,414500,2025-02-16,5.4892578125,Ainsdale,2025,2
332500,414500,2025-02-17,5.60546875,Ainsdale,2025,2
332500,414500,2025-02-18,6.6728515625,Ainsdale,2025,2
332500,414500,2025-02-19,12.5595703125,Ainsdale,2025,2
332500,414500,2025-02-20,13.6455078125,Ainsdale,2025,2
332500,414500,2025-02-21,14.365234375,Ainsdale,2025,2
332500,414500,2025-02-22,11.9521484375,Ainsdale,2025,2
332500,414500,2025-02-23,11.232421875,Ainsdale,2025,2
332500,414500,2025-02-24,11.591796875,Ainsdale,2025,2
332500,414500,2025-02-25,9.625,Ainsdale,2025,2
332500,414500,2025-02-26,9.0478515625,Ainsdale,2025,2
332500,414500,2025-02-27,8.998046875,Ainsdale,2025,2
332500,414500,2025-02-28,9.607421875,Ainsdale,2025,2
333500,414500,2025-02-01,7.6650390625,Ainsdale,2025,2
333500,414500,2025-02-02,7.6455078125,Ainsdale,2025,2
333500,414500,2025-02-03,10.88671875,Ainsdale,2025,2
333500,414500,2025-02-04,10.0966796875,Ainsdale,2025,2
333500,414500,2025-02-05,8.365234375,Ainsdale,2025,2
333500,414500,2025-02-06,8.451171875,Ainsdale,2025,2
333500,414500,2025-02-07,6.3603515625,Ainsdale,2025,2
333500,414500,2025-02-08,5.7685546875,Ainsdale,2025,2
333500,414500,2025-02-09,7.31640625,Ainsdale,2025,2
333500,414500,2025-02-10,5.759765625,Ainsdale,2025,2
333500,414500,2025-02-11,5.62109375,Ainsdale,2025,2
333500,414500,2025-02-12,6.09375,Ainsdale,2025,2
333500,414500,2025-02-13,4.525390625,Ainsdale,2025,2
333500,414500,2025-02-14,5.2900390625,Ainsdale,2025,2
333500,414500,2025-02-15,4.7470703125,Ainsdale,2025,2
333500,414500,2025-02-16,5.5205078125,Ainsdale,2025,2
333500,414500,2025-02-17,5.650390625,Ainsdale,2025,2
333500,414500,2025-02-18,6.6953125,Ainsdale,2025,2
333500,414500,2025-02-19,12.673828125,Ainsdale,2025,2
333500,414500,2025-02-20,13.763671875,Ainsdale,2025,2
333500,414500,2025-02-21,14.4833984375,Ainsdale,2025,2
333500,414500,2025-02-22,12.10546875,Ainsdale,2025,2
333500,414500,2025-02-23,11.32421875,Ainsdale,2025,2
333500,414500,2025-02-24,11.7158203125,Ainsdale,2025,2
333500,414500,2025-02-25,9.6923828125,Ainsdale,2025,2
333500,414500,2025-02-26,9.1005859375,Ainsdale,2025,2
333500,414500,2025-02-27,9.091796875,Ainsdale,2025,2
333500,414500,2025-02-28,9.7080078125,Ainsdale,2025,2
334500,414500,2025-02-01,7.720703125,Ainsdale,2025,2
334500,414500,2025-02-02,7.732421875,Ainsdale,2025,2
334500,414500,2025-02-03,10.9931640625,Ainsdale,2025,2
334500,414500,2025-02-04,10.193359375,Ainsdale,2025,2
334500,414500,2025-02-05,8.45703125,Ainsdale,2025,2
334500,414500,2025-02-06,8.5693359375,Ainsdale,2025,2
334500,414500,2025-02-07,6.4150390625,Ainsdale,2025,2
334500,414500,2025-02-08,5.8154296875,Ainsdale,2025,2
334500,414500,2025-02-09,7.3603515625,Ainsdale,2025,2
334500,414500,2025-02-10,5.7880859375,Ainsdale,2025,2
334500,414500,2025-02-11,5.6767578125,Ainsdale,2025,2
334500,414500,2025-02-12,6.1494140625,Ainsdale,2025,2
334500,414500,2025-02-13,4.6181640625,Ainsdale,2025,2
334500,414500,2025-02-14,5.3525390625,Ainsdale,2025,2
334500,414500,2025-02-15,4.794921875,Ainsdale,2025,2
334500,414500,2025-02-16,5.6015625,Ainsdale,2025,2
334500,414500,2025-02-17,5.7392578125,Ainsdale,2025,2
334500,414500,2025-02-18,6.7431640625,Ainsdale,2025,2
334500,414500,2025-02-19,12.8232421875,Ainsdale,2025,2
334500,414500,2025-02-20,13.9130859375,Ainsdale,2025,2
334500,414500,2025-02-21,14.642578125,Ainsdale,2025,2
334500,414500,2025-02-22,12.3037109375,Ainsdale,2025,2
334500,414500,2025-02-23,11.4609375,Ainsdale,2025,2
334500,414500,2025-02-24,11.8935546875,Ainsdale,2025,2
334500,414500,2025-02-25,9.810546875,Ainsdale,2025,2
334500,414500,2025-02-26,9.2041015625,Ainsdale,2025,2
334500,414500,2025-02-27,9.2392578125,Ainsdale,2025,2
334500,414500,2025-02-28,9.8486328125,Ainsdale,2025,2
329500,413500,2025-02-01,NA,Ainsdale,2025,2
329500,413500,2025-02-02,NA,Ainsdale,2025,2
329500,413500,2025-02-03,NA,Ainsdale,2025,2
329500,413500,2025-02-04,NA,Ainsdale,2025,2
329500,413500,2025-02-05,NA,Ainsdale,2025,2
329500,413500,2025-02-06,NA,Ainsdale,2025,2
329500,413500,2025-02-07,NA,Ainsdale,2025,2
329500,413500,2025-02-08,NA,Ainsdale,2025,2
329500,413500,2025-02-09,NA,Ainsdale,2025,2
329500,413500,2025-02-10,NA,Ainsdale,2025,2
329500,413500,2025-02-11,NA,Ainsdale,2025,2
329500,413500,2025-02-12,NA,Ainsdale,2025,2
329500,413500,2025-02-13,NA,Ainsdale,2025,2
329500,413500,2025-02-14,NA,Ainsdale,2025,2
329500,413500,2025-02-15,NA,Ainsdale,2025,2
329500,413500,2025-02-16,NA,Ainsdale,2025,2
329500,413500,2025-02-17,NA,Ainsdale,2025,2
329500,413500,2025-02-18,NA,Ainsdale,2025,2
329500,413500,2025-02-19,NA,Ainsdale,2025,2
329500,413500,2025-02-20,NA,Ainsdale,2025,2
329500,413500,2025-02-21,NA,Ainsdale,2025,2
329500,413500,2025-02-22,NA,Ainsdale,2025,2
329500,413500,2025-02-23,NA,Ainsdale,2025,2
329500,413500,2025-02-24,NA,Ainsdale,2025,2
329500,413500,2025-02-25,NA,Ainsdale,2025,2
329500,413500,2025-02-26,NA,Ainsdale,2025,2
329500,413500,2025-02-27,NA,Ainsdale,2025,2
329500,413500,2025-02-28,NA,Ainsdale,2025,2
330500,413500,2025-02-01,7.6650390625,Ainsdale,2025,2
330500,413500,2025-02-02,7.54296875,Ainsdale,2025,2
330500,413500,2025-02-03,10.779296875,Ainsdale,2025,2
330500,413500,2025-02-04,10.015625,Ainsdale,2025,2
330500,413500,2025-02-05,8.2744140625,Ainsdale,2025,2
330500,413500,2025-02-06,8.283203125,Ainsdale,2025,2
330500,413500,2025-02-07,6.4013671875,Ainsdale,2025,2
330500,413500,2025-02-08,5.8564453125,Ainsdale,2025,2
330500,413500,2025-02-09,7.427734375,Ainsdale,2025,2
330500,413500,2025-02-10,5.90234375,Ainsdale,2025,2
330500,413500,2025-02-11,5.6845703125,Ainsdale,2025,2
330500,413500,2025-02-12,6.1923828125,Ainsdale,2025,2
330500,413500,2025-02-13,4.5166015625,Ainsdale,2025,2
330500,413500,2025-02-14,5.22265625,Ainsdale,2025,2
330500,413500,2025-02-15,4.8193359375,Ainsdale,2025,2
330500,413500,2025-02-16,5.4453125,Ainsdale,2025,2
330500,413500,2025-02-17,5.578125,Ainsdale,2025,2
330500,413500,2025-02-18,6.638671875,Ainsdale,2025,2
330500,413500,2025-02-19,12.3759765625,Ainsdale,2025,2
330500,413500,2025-02-20,13.48046875,Ainsdale,2025,2
330500,413500,2025-02-21,14.166015625,Ainsdale,2025,2
330500,413500,2025-02-22,11.748046875,Ainsdale,2025,2
330500,413500,2025-02-23,11.1259765625,Ainsdale,2025,2
330500,413500,2025-02-24,11.470703125,Ainsdale,2025,2
330500,413500,2025-02-25,9.6240234375,Ainsdale,2025,2
330500,413500,2025-02-26,9.03515625,Ainsdale,2025,2
330500,413500,2025-02-27,8.90234375,Ainsdale,2025,2
330500,413500,2025-02-28,9.5029296875,Ainsdale,2025,2
331500,413500,2025-02-01,7.623046875,Ainsdale,2025,2
331500,413500,2025-02-02,7.54296875,Ainsdale,2025,2
331500,413500,2025-02-03,10.7890625,Ainsdale,2025,2
331500,413500,2025-02-04,10.01171875,Ainsdale,2025,2
331500,413500,2025-02-05,8.2548828125,Ainsdale,2025,2
331500,413500,2025-02-06,8.29296875,Ainsdale,2025,2
331500,413500,2025-02-07,6.3310546875,Ainsdale,2025,2
331500,413500,2025-02-08,5.7685546875,Ainsdale,2025,2
331500,413500,2025-02-09,7.3349609375,Ainsdale,2025,2
331500,413500,2025-02-10,5.7919921875,Ainsdale,2025,2
331500,413500,2025-02-11,5.60546875,Ainsdale,2025,2
331500,413500,2025-02-12,6.1083984375,Ainsdale,2025,2
331500,413500,2025-02-13,4.4560546875,Ainsdale,2025,2
331500,413500,2025-02-14,5.19921875,Ainsdale,2025,2
331500,413500,2025-02-15,4.7587890625,Ainsdale,2025,2
331500,413500,2025-02-16,5.400390625,Ainsdale,2025,2
331500,413500,2025-02-17,5.541015625,Ainsdale,2025,2
331500,413500,2025-02-18,6.6015625,Ainsdale,2025,2
331500,413500,2025-02-19,12.4541015625,Ainsdale,2025,2
